median_house_value,ocean_proximity_enc,longitude,latitude,housing_median_age,median_income,rooms_per_bedroom,rooms_per_household,people_per_household,X1,X2
158500,0,-117.87,33.74,31,2.6734,3.585889570552147,3.705229793977813,5.2123613312202854,4.138359774285233,3.4852730454591763
172500,0,-117.87,33.74,52,3.415,4.583650190114068,4.627639155470249,4.155470249520153,3.7041794183627847,-0.05579787995878238
165600,0,-117.86,33.74,38,3.425,3.7616822429906542,4.031719532554257,5.412353923205342,3.6227659055901484,1.9799348715381928
159100,0,-117.86,33.73,38,3.3125,4.4696673189823874,4.531746031746032,4.863095238095238,6.503410738022788,9.326283185762101
162500,0,-117.86,33.74,34,2.5,3.577777777777778,3.6064,4.7744,0.22925658839427365,0.10787192484851005
177400,0,-117.89,33.73,33,3.0824,3.488,3.7694524495677233,6.268011527377522,1.7177353391220342,8.39065399741105
164100,0,-117.9,33.73,32,3.7147,3.517406962785114,3.430913348946136,5.990632318501171,1.5874659532041628,2.1213533200744763
166400,0,-117.9,33.73,30,4.1,4.337209302325581,4.576687116564417,6.429447852760736,2.7232837007532034,3.5091357408188486
163500,0,-117.88,33.73,33,3.2037,3.856902356902357,3.8896434634974537,5.487266553480476,2.1520477625919554,6.405003943454201
170500,0,-117.88,33.73,36,3.75,4.961847389558233,5.202105263157895,5.461052631578947,2.9073112986460785,5.622552395874908
139200,0,-117.89,33.75,31,4.0231,4.303571428571429,4.003322259136213,4.903654485049834,7.638009477245703,1.5107349763484166
158400,0,-117.89,33.74,32,2.9167,4.279452054794521,4.501440922190202,6.181556195965418,3.0986514049469385,6.655937339623644
160600,0,-117.89,33.74,34,3.2292,4.98300283286119,5.33030303030303,6.3121212121212125,6.731338539980706,1.3599627362307714
159500,0,-117.9,33.75,28,3.425,4.625429553264605,4.841726618705036,5.66546762589928,3.743374495004501,3.969766567371474
180400,0,-117.9,33.74,19,2.2105,4.1319261213720315,4.745454545454545,3.127272727272727,4.516443661234988,7.2764283249316595
166700,0,-117.9,33.74,18,2.3783,4.262443438914027,4.262443438914027,4.332579185520362,4.1694408783959584,8.746480841050627
183200,0,-117.91,33.74,25,2.9926,4.427979274611399,4.634490238611714,3.195227765726681,2.6609973370309126,1.2101084580271237
179900,0,-117.91,33.73,26,4.7639,4.712890625,4.740667976424361,5.632612966601179,5.220182748463191,9.065415919966018
178500,0,-117.9,33.73,26,3.9659,4.2165605095541405,4.257234726688103,5.80064308681672,5.742409122904112,-5.378191843809015
111000,0,-117.9,33.74,24,2.7535,3.0701570680628274,3.2184412733260155,6.054884742041712,2.9121053121391367,9.92705417717691
173100,0,-117.9,33.74,25,4.7679,4.957055214723926,4.275132275132275,5.64021164021164,3.689080944835996,4.908084811370075
151700,0,-117.9,33.74,24,3.0833,2.9048582995951415,2.8472222222222223,6.291666666666667,3.3649539430891093,-0.029625880562723417
159000,0,-117.89,33.74,32,3.75,4.551724137931035,5.84070796460177,8.486725663716815,3.312226900217278,1.6747010245220042
154400,0,-117.89,33.74,33,4.6875,4.453237410071942,4.239726027397261,8.335616438356164,0.3921394921026149,8.017384249231792
163900,0,-117.89,33.73,32,4.0769,5.432835820895522,5.392592592592592,6.2,5.140289145047766,4.202317853973973
151800,0,-117.88,33.75,10,1.5026,3.0898305084745763,3.326642335766423,3.970802919708029,3.865578116868328,5.98045398446856
151900,0,-117.88,33.74,29,3.1964,4.137931034482759,3.977900552486188,5.773480662983426,4.297879495005036,1.9167482061683292
159400,0,-117.88,33.74,16,3.1691,3.2376681614349776,3.27437641723356,5.2811791383219955,3.8904926724964595,7.729099316665069
140300,0,-117.88,33.74,31,2.8077,3.783783783783784,4.17910447761194,6.41044776119403,1.0786352900847724,7.189058728643118
158900,0,-117.87,33.74,16,2.7632,3.405479452054794,3.3058510638297873,5.11968085106383,-0.09861708350516629,9.102394659569917
148500,0,-117.88,33.74,19,2.5224,3.521806853582554,3.5606299212598427,5.582677165354331,2.808198991289489,9.54898094777654
163500,0,-117.88,33.74,25,3.0083,3.229802513464991,3.3438661710037176,6.349442379182156,1.7368929673439801,7.2751422376465325
183300,0,-117.87,33.76,6,2.246,2.505862646566164,2.647787610619469,3.3628318584070795,6.722820574075026,3.34147793476075
144400,0,-117.87,33.75,14,2.6561,2.884133611691023,3.076837416481069,3.785634743875278,2.5530675198700723,1.3624609828934098
162500,0,-117.87,33.75,18,2.6635,2.7333333333333334,3.1538461538461537,3.67420814479638,5.949576912520253,15.340003777245498
158000,0,-117.86,33.75,39,3.5972,3.160919540229885,2.6699029126213594,5.378640776699029,7.461088935254937,1.9574590760188522
137500,0,-117.86,33.75,13,1.5054,2.729096989966555,2.4764795144157814,5.092564491654021,3.269877852733617,-1.623544670329057
102500,0,-117.87,33.75,12,0.971,2.5831012070566386,3.49937106918239,2.475471698113207,-0.6630992543032743,-1.485453924625566
350000,0,-117.87,33.75,26,1.7019,3.6052631578947367,4.326315789473684,4.71578947368421,1.0789900398171484,4.457452732105185
235500,0,-117.88,33.76,37,3.4345,4.413589364844904,4.486486486486487,3.5345345345345347,3.480135644386805,3.190122548135358
205300,0,-117.88,33.76,17,1.7823,3.729957805907173,4.055045871559633,2.4747706422018347,5.113597653574834,6.6819863714427985
195400,0,-117.88,33.75,50,4.5125,5.894736842105263,5.743589743589744,3.1923076923076925,3.674518716763744,1.8448129419941801
187200,0,-117.88,33.75,34,2.8342,4.463595839524517,4.69375,8.5578125,4.954754932728225,8.351412867222336
176800,0,-117.9,33.76,26,3.6953,3.814814814814815,3.9094890510948903,4.762043795620438,2.1843937746044566,1.5135297971156492
163000,0,-117.9,33.75,32,3.7143,4.392111368909513,4.443661971830986,5.269953051643192,3.3770883830670826,-0.5298377332887512
177200,0,-117.89,33.76,36,3.8056,4.643356643356643,4.651488616462347,4.15061295971979,5.917952993893612,9.298184479312635
170100,0,-117.89,33.75,34,3.1713,4.209480122324159,4.362916006339145,4.939778129952456,5.036990969734109,5.8580691248906875
187500,0,-117.88,33.78,26,3.5972,4.306413301662708,5.285714285714286,3.6005830903790086,1.9851965439846313,10.436942194733675
288800,0,-117.88,33.77,31,6.9737,7.180281690140845,7.041436464088398,2.883977900552486,8.212366148505707,8.22987673332459
237400,0,-117.88,33.78,26,3.3472,4.688059701492537,4.338397790055248,2.1712707182320443,4.518487127751362,8.923666431164282
195000,0,-117.89,33.77,32,4.1951,4.108771929824561,5.169977924944813,3.1898454746136866,1.8300742429834078,5.116472504827039
189600,0,-117.89,33.77,35,3.9219,5.244897959183674,4.888586956521739,3.3668478260869565,4.1779712332331975,9.059551528541164
192700,0,-117.89,33.76,34,4.8,5,5.223880597014926,3.5970149253731343,4.897960401086569,4.498949263588708
320300,0,-117.87,33.77,52,8.0784,7.056179775280899,6.882191780821918,2.6794520547945204,6.774467144753043,4.015071017442192
311300,0,-117.87,33.76,37,4.1071,5.808460634547591,6.272842639593908,2.746192893401015,6.657019673772847,2.6273921841974515
240300,0,-117.86,33.77,39,4.6111,6.349618320610687,6.38863287250384,2.563748079877112,4.978167161200878,8.466055082697576
205300,0,-117.86,33.76,34,4.7083,5.620320855614973,5.926691729323308,3.156015037593985,5.616454779489435,7.52329708949429
218800,0,-117.84,33.76,14,4.2798,3.4468085106382977,3.9945205479452057,1.6849315068493151,4.552614732043561,5.000075355237235
204700,0,-117.85,33.76,26,2.8828,4.403809523809524,5.290617848970252,2.9130434782608696,5.9291688700290335,5.567590864618863
215700,0,-117.84,33.76,16,5.375,4.666666666666667,4.76,1.86,3.3123350854622187,13.148009752686288
219400,0,-117.84,33.76,22,3.6806,4.846153846153846,4.666666666666667,2.419753086419753,4.583107093840716,6.682310573673212
139500,0,-117.84,33.75,16,4.0214,3.761412575366064,4.345273631840796,2.153233830845771,0.8636306084409431,13.616553821500345
213800,0,-117.85,33.76,33,4.5461,5.706422018348624,5.0296495956873315,2.838274932614555,5.587818798591301,7.151192645365207
206500,0,-117.84,33.77,14,4.3292,4.6344537815126055,5.048054919908467,1.894736842105263,5.985111787856832,2.878441777160229
233100,0,-117.85,33.77,23,4.0398,4.923588039867109,5.154782608695652,3.1043478260869564,3.7640441720311344,1.7942373428965714
249100,0,-117.84,33.77,26,3.5195,5.76592082616179,6.090909090909091,2.389090909090909,7.3450605122088355,-1.837446349674404
229600,0,-117.84,33.76,26,4.3698,5.158924205378973,5.184275184275184,2.8157248157248156,5.844297873609955,12.316879663189287
296400,0,-117.83,33.75,22,4.9957,5.4795570698466785,5.718222222222222,2.4026666666666667,6.919383771231839,1.3742345026369787
236500,0,-117.82,33.75,30,4.6161,5.4392523364485985,5.950920245398773,2.5971370143149284,7.083182978148934,7.008454186901339
146500,0,-117.82,33.75,24,2.8261,4.2727272727272725,4.532994923857868,1.736040609137056,3.026774354582744,12.840541121829679
137800,0,-117.82,33.74,25,3.0958,4,4.310618066561014,2.4706814580031695,4.546135482867143,0.5967925177623901
210200,0,-117.83,33.75,34,3.4152,4.425956738768718,4.691358024691358,2.601410934744268,3.8369199510514593,7.736563645210463
252200,0,-117.81,33.75,23,5.021,5.5,5.4485981308411215,2.4517133956386292,5.564449935494822,7.96171460109943
247200,0,-117.8,33.74,30,5.2998,6.4773139745916515,6.646182495344506,2.8677839851024207,6.314052101862353,4.131197688646589
252800,0,-117.81,33.73,19,3.5719,4.067657992565056,4.387329591018444,2.267842822774659,7.1999917980094486,10.282574255949623
216900,0,-117.81,33.74,24,3.3047,4.154083204930663,4.306709265175719,3.047923322683706,2.0911017668851066,8.419999190907072
140600,0,-117.81,33.73,19,3.0305,4.125128205128205,4.215932914046122,2.4465408805031448,6.530286123022001,2.7582122357727274
234200,0,-117.81,33.73,23,4.7273,5.496402877697841,5.506306306306306,2.717117117117117,9.9305820664765,5.6565692708048845
137000,0,-117.82,33.73,23,3.8703,3.2927461139896375,3.765925925925926,2.5481481481481483,4.2824385773463876,9.51804742772304
225000,0,-117.82,33.73,24,4.7039,4.447368421052632,4.447368421052632,2.536842105263158,0.8322344664421122,8.315741049865341
223000,0,-117.82,33.73,27,5.0162,4.922480620155039,4.8106060606060606,3.064393939393939,5.607685946751195,-3.42130976784569
183600,0,-117.83,33.74,23,3.0382,3.767097966728281,4.019723865877712,2.687705456936226,4.111124981928577,3.5936762472579504
160400,0,-117.83,33.73,20,3.5387,3.611772072636193,3.937201365187714,3.3126279863481227,5.074704380252332,2.6201258573668564
366800,0,-117.8,33.76,27,6.9014,7.695652173913044,7.925373134328358,3.035820895522388,6.777050409058018,4.66923916271293
487200,0,-117.79,33.76,25,11.0546,8.083333333333334,8.180722891566266,3.1967871485943773,9.846605474752623,8.536503463389323
500001,0,-117.79,33.75,26,13.466,8.385507246376811,8.874233128834355,3.0153374233128836,9.639977241595346,3.949875794330768
500001,0,-117.79,33.75,26,9.3845,7.838196286472148,7.92225201072386,2.8793565683646114,5.778903486529039,1.7275714315420334
286600,0,-117.8,33.75,29,5.3903,6.266393442622951,6.451476793248945,2.5253164556962027,10.476523114464978,7.740528385262292
290200,0,-117.8,33.74,33,6.5616,6.379690949227373,6.393805309734513,2.8761061946902653,5.109951846040785,4.72953154376304
227800,0,-117.81,33.75,25,3.7031,5.021231422505308,5.163755458515284,2.61353711790393,5.928862253576562,9.17414432278888
451300,0,-117.79,33.77,23,8.5403,7.9733924611973395,7.851528384279476,2.8209606986899565,8.104581529320006,-0.903160251148833
439000,0,-117.79,33.77,21,6.9014,7.864376130198915,8.379576107899807,3.2369942196531793,5.069044297639174,4.6453063145241815
500001,0,-117.78,33.76,25,11.4537,8.659003831417625,8.89763779527559,2.8307086614173227,9.15783674133564,6.866995999621266
481500,0,-117.78,33.78,6,10.1714,7.632112236944661,8.305343511450381,3.1755725190839694,7.264832522584831,-2.5973286858272893
374000,0,-117.76,33.79,4,8.2653,7.077287066246057,7.231265108783239,3.024979854955681,6.390012191559669,16.22388508543288
500001,0,-117.77,33.76,19,11.0124,8.786069651741293,8.291079812206572,2.816901408450704,13.001715884582929,4.39140791323306
324600,0,-117.82,33.77,32,7.0565,7.667774086378738,7.2125,3.021875,10.89942456525208,5.119140874089771
203200,0,-117.83,33.77,22,4.1151,4.604361370716511,5.297491039426523,2.4050179211469533,4.689315942831934,0.5129417171209081
285400,0,-117.83,33.77,26,4.275,5.780773739742087,6.028117359413203,2.749388753056235,5.879782745189801,6.92093132965111
287800,0,-117.82,33.76,27,6.5308,7.193763919821826,7.209821428571429,2.6629464285714284,9.410806399785132,3.233623766957825
359200,0,-117.82,33.77,27,7.1882,8.210191082802547,7.58235294117647,2.8705882352941177,11.693107451038058,8.752639205840985
265600,0,-117.82,33.76,33,6.2944,6.481308411214953,6.815724815724816,3.01965601965602,8.315903429253723,2.4013396097632764
281800,0,-117.81,33.76,32,5.5654,6.056047197640118,6.356037151702786,2.585139318885449,2.2462178421229373,6.057284613036599
349500,0,-117.8,33.77,29,8.7496,7.688826025459689,7.935766423357665,2.986861313868613,7.341649017548091,7.843907330720167
334600,0,-117.81,33.77,31,7.2392,7.410256410256411,7.281889763779527,2.916535433070866,5.298810743296852,8.483776943268866
477100,0,-117.81,33.83,8,10.157,8.287330316742082,9.180451127819548,3.219298245614035,10.948601751841752,10.337921531304037
377600,0,-117.83,33.83,13,8.3818,7.6871165644171775,7.533066132264529,2.997995991983968,10.171339836758376,11.304168028117079
231400,0,-117.83,33.83,23,3.6707,5.073126142595978,5.4411764705882355,2.403921568627451,6.745492364472145,11.832716541973886
165600,0,-117.82,33.8,15,4.0484,4.956723338485316,5.389915966386555,2.376470588235294,4.814849387794154,5.2688522873477055
218100,0,-117.83,33.79,29,4.8542,6.161016949152542,5.549618320610687,2.763358778625954,7.942868214251067,-4.434613838107465
222300,0,-117.82,33.79,26,4.1339,4.172195892575039,4.280388978930308,5.927066450567261,3.7149560230479097,2.9386389683233696
221000,0,-117.83,33.8,30,5.8622,6.217678100263853,6.456164383561644,3.110958904109589,5.398053710142305,1.9165535905411852
196000,0,-117.83,33.8,31,3.8681,4.929095354523227,4.977777777777778,2.7037037037037037,5.227891063538826,1.2768447686527233
235700,0,-117.84,33.79,37,5.3041,5.941304347826087,5.741596638655462,2.8949579831932772,2.3466710113831604,9.247043944198946
220100,0,-117.83,33.79,25,2.9312,4.035087719298246,4.5,2.3434782608695652,5.251015754064578,-1.8579386449759054
199600,0,-117.84,33.79,34,2.378,4.295190713101161,4.259868421052632,2.726973684210526,4.808330457766258,2.7271190198636805
229200,0,-117.84,33.78,26,4.6125,5.93778801843318,5.965277777777778,2.513888888888889,5.7202308532581245,5.602725398699631
248000,0,-117.84,33.78,24,4.25,4.850063532401525,5.35343618513324,2.3225806451612905,8.773218799440926,8.876170508728206
211900,0,-117.81,33.79,23,3.75,5.104918032786885,5.3968804159445405,3.5441941074523395,4.48869031487215,6.91968052983186
318500,0,-117.82,33.78,25,6.58,7.716279069767442,7.704334365325077,3.1904024767801857,9.057565527733036,11.932558022302771
270500,0,-117.81,33.78,27,5.7934,7.0788954635108485,7.25050505050505,2.997979797979798,3.1928518705034974,6.3887775708722865
274700,0,-117.82,33.78,28,5.4562,6.724137931034483,6.547445255474453,2.98978102189781,4.892254321973143,-1.8828735091529998
500001,0,-117.81,33.82,20,12.2092,8.836990595611285,8.836990595611285,3.19435736677116,11.51208142433732,10.370993069583731
500001,0,-117.8,33.83,17,11.1228,8.48857142857143,8.586705202312139,3.4104046242774566,8.4645489952885,2.475172230792907
500001,0,-117.82,33.82,22,8.3637,8.529569892473118,8.938028169014084,3.3267605633802817,8.879472436187298,6.459533135208757
431800,0,-117.81,33.81,19,8.9257,8.087179487179487,8.213541666666666,3.65625,7.937555731409947,8.927171852584149
500001,0,-117.81,33.82,22,10.8111,8.650746268656716,8.944444444444445,3.2623456790123457,8.680346616779993,0.9182455711322559
456900,0,-117.82,33.81,19,9.9055,8.407894736842104,9.830769230769231,3.1615384615384614,7.906848166918322,1.4459560697521843
267600,0,-117.83,33.82,26,5.7817,7.146929824561403,7.1002178649237475,2.9498910675381262,5.028763395245576,11.746215327862174
150000,0,-117.83,33.82,23,3.6953,3.8596491228070176,4.119850187265918,3.5205992509363297,6.265184566044491,-0.804236459337905
225600,0,-117.83,33.81,24,2.8403,3.9664804469273744,4.256594724220624,3.3908872901678655,3.266241419325593,3.1406651174171443
244000,0,-117.82,33.81,25,5.4395,6.621890547263682,6.638403990024938,3.109725685785536,11.305823418003362,-0.28412373344585795
234200,0,-117.83,33.81,28,5.4298,6.26031746031746,6.049079754601227,2.975460122699386,6.345366683165059,10.239969485163378
236700,0,-117.82,33.81,30,6.0705,6.550724637681159,6.627565982404692,3.466275659824047,6.05737130926826,0.5480090884111029
200000,0,-117.85,33.79,46,3.4234,4.819843342036553,5.494047619047619,2.580357142857143,2.721991732009109,4.9860271493998525
236800,0,-117.85,33.79,52,3.6827,5.215880893300248,5.758904109589041,2.4602739726027396,6.924787600502016,6.8450606145890935
146400,0,-117.86,33.79,31,3.1792,3.8210412147505424,3.712328767123288,2.802950474183351,3.0429578540482325,-2.2403312914181264
211000,0,-117.85,33.79,52,3.8929,4.565116279069767,4.7301204819277105,2.8843373493975903,4.82415829587967,12.454733672852484
212100,0,-117.85,33.78,23,3.3939,3.6632183908045977,3.7406103286384975,2.3204225352112675,5.876109629233229,3.563198107753535
215000,0,-117.86,33.78,25,3.125,3.992424242424242,4.15615141955836,2.697160883280757,6.232709667758829,2.5219776808120984
225000,0,-117.85,33.77,16,4.575,4.277886497064579,4.690987124463519,1.9484978540772533,7.243571210217802,-0.30179315286357244
236400,0,-117.85,33.79,40,2.4688,3.7232142857142856,3.647230320699709,2.1253644314868803,2.440850607400243,4.807711966389206
187500,0,-117.86,33.79,34,3.8929,4.615196078431373,4.441037735849057,2.893867924528302,1.9145154583383093,6.943290240603211
178800,0,-117.86,33.78,21,2.6959,3.7113543091655266,3.757617728531856,2.703601108033241,2.6914223396099515,13.227086594619053
168500,0,-117.87,33.78,21,4.3039,4.340314136125654,5.034412955465587,3.0668016194331984,7.20570262544384,9.119157232239207
173500,0,-117.87,33.78,19,4.7208,4.961199294532628,4.719798657718121,2.238255033557047,4.916282665838403,2.0114859199797643
186000,0,-117.87,33.78,30,3.7454,3.873563218390805,4.367170626349892,2.5831533477321815,4.881184251413539,5.763644068974948
190400,0,-117.86,33.8,35,3.5172,4.85014409221902,5.023880597014926,3.707462686567164,4.992196035269372,10.594568706553076
194500,0,-117.86,33.79,42,4.105,5.361256544502618,5.475935828877005,2.5828877005347595,4.454628014273509,-0.3357261160064571
219900,0,-117.87,33.79,25,4.192,4.671559633027523,4.886756238003839,2.9616122840690977,3.409564712373497,1.8471753876130532
190300,0,-117.88,33.79,32,5.1418,5.030508474576271,5.030508474576271,3.145762711864407,6.139938285142893,5.9629335277369115
193800,0,-117.89,33.78,16,2.8835,3.6359473382942182,3.85203153426319,3.083687083080655,3.1092555218732327,3.962385635464573
197900,0,-117.9,33.78,25,3.3627,3.981510015408321,4.272840016535759,2.9396444811905744,5.773079238364023,4.354874186885229
271700,0,-117.85,33.84,26,6.6719,7.482142857142857,8.026819923371647,3.0383141762452106,7.919774286845315,10.114333234200046
159400,0,-117.86,33.84,19,3.0087,4.400510204081633,4.3125,2.3,2.994937851159447,5.117306419002844
247300,0,-117.85,33.84,17,5.1785,5.637450199203188,6.16557734204793,2.9847494553376905,3.784387945496311,3.0788371536931303
232400,0,-117.85,33.83,26,5.6784,6.52054794520548,6.2838283828382835,3.118811881188119,3.7093866929716195,3.3575267008553453
227100,0,-117.86,33.83,23,5.3439,5.898263027295285,5.825980392156863,2.698529411764706,5.3635810772651435,10.96957623529854
219400,0,-117.84,33.84,23,4.5217,5.078703703703703,5.1867612293144205,2.9858156028368796,4.083055318463488,5.578056236175953
153100,0,-117.86,33.8,34,2.8235,3.7354166666666666,4.065759637188209,3.9047619047619047,1.7852921224074978,7.788973536440526
248100,0,-117.85,33.81,26,4.9917,5.4576271186440675,5.387387387387387,3.1492921492921493,6.829864102811688,2.8642394185083258
234500,0,-117.85,33.81,32,4.0417,5.484472049689441,5.351515151515152,2.6545454545454548,1.8650473790985886,12.848676447777972
216700,0,-117.85,33.8,34,3.825,5.628975265017668,6.247058823529412,3.4196078431372547,5.560464001124453,2.780785214623398
194100,0,-117.85,33.8,40,4.3269,5.108391608391608,5.534090909090909,5.007575757575758,5.464332886890954,6.6225199760429225
244900,0,-117.84,33.81,26,4.0324,5.438048780487805,5.6417004048583,2.638663967611336,6.45736970295267,3.2269511548296057
222100,0,-117.84,33.8,35,4.3661,5.936254980079681,5.797665369649805,2.4474708171206228,5.262800954551271,7.152863000082097
230600,0,-117.84,33.8,34,3.59,6.054380664652568,6.109756097560975,2.5701219512195124,6.835507524829008,7.8463528052546305
230900,0,-117.86,33.82,9,6.6603,5.780068728522337,6.206642066420664,3.745387453874539,4.177692081739583,8.784282193802698
251200,0,-117.84,33.82,24,4.7946,6.087033747779751,6.311233885819521,3.023941068139963,8.622879514023287,12.552152514460662
232600,0,-117.84,33.84,23,5.0629,5.453498671390611,5.7381174277726,2.625349487418453,6.417560729147871,7.340140105271576
182800,0,-117.89,33.84,35,3.5521,4.455645161290323,4.82532751091703,3.529839883551674,2.3807851396866364,4.835803640891024
200800,0,-117.89,33.83,35,5.6276,6.690582959641255,6.558241758241758,3.1538461538461537,7.140432801184588,7.776366157157465
211800,0,-117.9,33.83,33,3.8456,5.016366612111293,5.057755775577558,3.636963696369637,5.905903226742574,3.3033799291462103
179100,0,-117.89,33.82,21,4.8906,5.3389261744966445,5.356902356902357,3.0437710437710437,6.1694372128211485,7.406061444797677
187500,0,-117.89,33.8,38,6.0224,4.25,5.1,4.1,6.00115430941856,1.1244205003346992
216200,0,-117.89,33.82,24,5.0605,6.038095238095238,5.660714285714286,3.125,7.0389866378134585,7.969489004962609
140500,0,-117.89,33.82,18,3.6761,3.9517923362175527,4.403581267217631,2.608815426997245,4.314863702507698,9.197249780871683
280100,0,-117.87,33.81,15,3.7604,5.75,5.804143126177024,2.3879472693032016,4.049525761091156,3.06799054432647
235400,0,-117.87,33.84,10,5.3812,4.637860082304527,5.316037735849057,2.490566037735849,4.562270572546325,0.45861754821856504
238500,0,-117.88,33.84,26,3.5893,5.1689655172413795,5.411552346570397,2.7256317689530687,1.806742411262574,2.234749035757178
223800,0,-117.88,33.84,31,3.7303,4.63623595505618,4.840175953079179,2.2463343108504397,0.9526954803856111,7.0620804595508195
241200,0,-117.88,33.83,22,6.4685,6.486187845303867,6.721374045801527,3.2557251908396947,3.690768837504997,4.707331558644234
266700,0,-117.88,33.83,25,6.8407,7.19758064516129,7.111553784860558,2.98804780876494,9.615183740402216,3.75964672081824
225000,0,-117.88,33.82,17,3.8631,3.1872340425531913,3.6359223300970873,2.236245954692557,3.4660248217365677,5.554896360007579
232000,0,-117.88,33.82,26,6.0488,5.983221476510067,5.826797385620915,3.42483660130719,6.8176487631053515,6.7386061004462965
249400,0,-117.87,33.82,26,5.9397,7.03757225433526,6.957142857142857,3.1085714285714285,5.25176195839583,-2.921921829461187
223900,0,-117.88,33.85,26,3.7772,5.024327784891165,5.412413793103449,3.216551724137931,2.5978425861486167,9.44544849609293
224700,0,-117.88,33.85,34,4.375,6.091891891891892,6.226519337016574,3.248618784530387,5.106262647573317,8.055711218957136
213900,0,-117.88,33.84,34,6.1168,6.588785046728972,5.875,3.4875,4.450883738132193,3.057154693396239
225000,0,-117.88,33.84,33,5.1782,6.438818565400844,6.228571428571429,3.6979591836734698,5.074865038753487,0.7139260969710648
187100,0,-117.9,33.85,31,4.325,4.467277486910994,4.688186813186813,3.1950549450549453,4.941996929640948,7.101593127720781
193500,0,-117.9,33.85,35,3.6,5.353658536585366,5.289156626506024,3.0903614457831323,7.988473610796305,5.282407311498342
273000,0,-117.89,33.85,18,3.875,4.917874396135265,5.3578947368421055,3.4,6.863260486877083,5.076849671373208
186200,0,-117.9,33.85,32,3.3375,5.111464968152866,5.245098039215686,3.2222222222222223,5.926869049962748,5.463800674824255
201300,0,-117.89,33.85,13,3.2303,3.339662447257384,3.664351851851851,3.8703703703703702,5.080731083352175,0.9719261244259876
187400,0,-117.9,33.84,31,3.5329,4.365384615384615,4.5,3.356828193832599,4.791329300989082,5.247128129731415
195100,0,-117.89,33.84,33,2.8021,4.24331550802139,4.794561933534744,3.501510574018127,5.720244368857414,7.741418321436278
225000,0,-117.88,33.85,25,2.3173,3.5156695156695155,4.329824561403509,1.7789473684210526,2.842325608158877,5.049507098336118
262700,0,-117.88,33.84,25,3.9286,5.103151862464183,4.711640211640212,2.4285714285714284,5.776228744519299,12.320075458876614
237300,0,-117.87,33.84,23,4.5,4.547425474254743,4.835734870317003,2.628242074927954,5.190607944820801,6.812689025124472
231400,0,-117.87,33.84,25,4.0724,4.657004830917875,5.007792207792208,2.496103896103896,1.5599349560219418,11.036615799385498
139000,0,-117.87,33.84,16,4.5112,4.364406779661017,4.414285714285715,2.085714285714286,7.271097157062325,3.063333517784546
249200,0,-117.87,33.84,17,5.1182,5.841463414634147,6.00250626566416,3.0676691729323307,1.8624311794029413,1.25296086043361
254100,0,-117.85,33.85,17,4.2276,4.392488262910798,4.586274509803921,2.3794117647058823,0.8453696691428454,0.7976043984374321
158500,0,-117.86,33.85,17,4.9306,4.7923728813559325,4.635245901639344,2.5491803278688523,8.344502785921609,0.8103560958024199
166100,0,-117.92,33.85,38,2.3704,3.9135338345864663,4.08235294117647,3.1215686274509804,3.9683225455540407,3.087584211200771
223000,0,-117.92,33.84,45,4.6111,5.124365482233503,5.355437665782493,4.108753315649867,3.2498249999514464,-0.054780182588276105
170100,0,-117.92,33.85,44,3.2344,4.771317829457364,5.045081967213115,2.795081967213114,5.517913500200342,1.8489375826850405
156700,0,-117.91,33.85,35,2.7014,3.612403100775194,3.4906367041198503,4.295880149812734,-0.4496497363365872,6.431977081797767
175400,0,-117.91,33.84,35,2.9583,3.8395061728395063,3.8633540372670807,4.978260869565218,4.698163361775075,6.513962126137552
180000,0,-117.91,33.85,22,3.025,4.076124567474048,4.006802721088436,2.942176870748299,5.071980793721119,6.523942677203111
162500,0,-117.91,33.84,29,2.6563,3.2572614107883817,3.6511627906976742,4.3,5.5866879586099,4.028454971180306
118100,0,-117.93,33.85,27,1.9621,3.6066176470588234,4.079002079002079,3.101871101871102,2.7893447260685145,7.523435972670098
168600,0,-117.94,33.85,26,3.3393,4.400932400932401,4.1222707423580784,3.3842794759825328,7.099566471180504,5.15972139592341
178400,0,-117.93,33.85,33,2.9474,4.558608058608058,5.605855855855856,4.1824324324324325,1.6174598172167234,17.15203536757015
183900,0,-117.93,33.85,31,3.875,4.621505376344086,7.1158940397351,3.198675496688742,4.640901588039801,5.486801334295855
163900,0,-117.93,33.85,25,4.2019,3.5625,3.625441696113074,5.81625441696113,3.5171817846704108,-0.14258984085585702
196900,0,-117.93,33.85,36,3.2188,5.1610576923076925,5.4770408163265305,2.579081632653061,6.665102200461579,5.120278298598507
186200,0,-117.94,33.85,37,4.275,4.859504132231405,5.653846153846154,4.1923076923076925,5.815296724515213,4.535816872644579
189900,0,-117.93,33.84,23,3.2301,4.3950995405819295,4.79933110367893,2.809364548494983,3.7552170312226743,2.4154557393052385
203500,0,-117.95,33.85,13,4.1325,4.88288920056101,5.064,2.8305454545454545,6.285131813919386,7.478652196036137
189200,0,-117.96,33.85,35,4.125,6.151832460732984,6.317204301075269,3.053763440860215,7.487916110135144,6.031116315553022
182900,0,-117.97,33.85,30,4.0061,5.279411764705882,5.3241525423728815,3.413135593220339,5.385709958133947,-3.9403982915791858
185700,0,-117.96,33.85,36,4.8438,5.345205479452055,5.449720670391062,3.5027932960893855,3.3339121974652355,8.751908006644234
183700,0,-117.95,33.84,32,3.4028,2.8008130081300813,3.075892857142857,2.6830357142857144,2.132971095351117,3.2018207913665258
